,State_Name,District_Name,Crop_Year,Season,crop_name,Area,Production,test
185937,Tamil Nadu,THANJAVUR,2009,Whole Year ,Maize,1496.0,8608.0,area
185938,Tamil Nadu,THANJAVUR,2009,Whole Year ,Moong(Green Gram),4680.0,1522.0,area
185939,Tamil Nadu,THANJAVUR,2009,Whole Year ,Onion,23.0,224.0,area
185940,Tamil Nadu,THANJAVUR,2009,Whole Year ,Ragi,3.0,10.0,area
185941,Tamil Nadu,THANJAVUR,2009,Whole Year ,Sesamum,8046.0,3080.0,area
185942,Tamil Nadu,THANJAVUR,2009,Whole Year ,Sugarcane,8564.0,915222.0,area
185943,Tamil Nadu,THANJAVUR,2009,Whole Year ,Sunflower,29.0,39.0,area
185944,Tamil Nadu,THANJAVUR,2009,Whole Year ,Tapioca,266.0,9169.0,area
185945,Tamil Nadu,THANJAVUR,2009,Whole Year ,Turmeric,3.0,15.0,area
185946,Tamil Nadu,THANJAVUR,2009,Whole Year ,Urad,17331.0,9681.0,area
185947,Tamil Nadu,THANJAVUR,2010,Kharif     ,Arhar/Tur,23.0,15.0,area
185948,Tamil Nadu,THANJAVUR,2010,Kharif     ,Castor seed,2.0,1.0,area
185949,Tamil Nadu,THANJAVUR,2010,Kharif     ,Cotton(lint),518.0,1407.0,area
185950,Tamil Nadu,THANJAVUR,2010,Kharif     ,Groundnut,7522.0,28286.0,area
185951,Tamil Nadu,THANJAVUR,2010,Kharif     ,Horse-gram,13.0,5.0,area
185952,Tamil Nadu,THANJAVUR,2010,Kharif     ,Maize,1090.0,6241.0,area
185953,Tamil Nadu,THANJAVUR,2010,Kharif     ,Moong(Green Gram),5157.0,1331.0,area
185954,Tamil Nadu,THANJAVUR,2010,Kharif     ,Ragi,4.0,8.0,area
185955,Tamil Nadu,THANJAVUR,2010,Kharif     ,Rice,166209.0,476793.0,area
185956,Tamil Nadu,THANJAVUR,2010,Kharif     ,Sunflower,9.0,11.0,area
185957,Tamil Nadu,THANJAVUR,2010,Kharif     ,Urad,28843.0,12181.0,area
185958,Tamil Nadu,THANJAVUR,2010,Rabi       ,Gram,6.0,2.0,area
185959,Tamil Nadu,THANJAVUR,2010,Whole Year ,Sugarcane,8817.0,1184908.0,area
185960,Tamil Nadu,THANJAVUR,2011,Kharif     ,Bajra,2.0,4.0,area
185961,Tamil Nadu,THANJAVUR,2011,Kharif     ,Groundnut,2148.0,7884.0,area
185962,Tamil Nadu,THANJAVUR,2011,Kharif     ,Jowar,6.0,7.0,area
185963,Tamil Nadu,THANJAVUR,2011,Kharif     ,Maize,886.0,5034.0,area
185964,Tamil Nadu,THANJAVUR,2011,Kharif     ,Ragi,1.0,3.0,area
185965,Tamil Nadu,THANJAVUR,2011,Kharif     ,Rice,180859.0,722576.0,area
185966,Tamil Nadu,THANJAVUR,2011,Rabi       ,Cotton(lint),969.0,2945.0,area
185967,Tamil Nadu,THANJAVUR,2011,Rabi       ,Groundnut,6114.0,18164.0,area
185968,Tamil Nadu,THANJAVUR,2011,Rabi       ,Maize,405.0,2693.0,area
185969,Tamil Nadu,THANJAVUR,2011,Whole Year ,Arecanut,24.0,20.0,area
185970,Tamil Nadu,THANJAVUR,2011,Whole Year ,Arhar/Tur,30.0,26.0,area
185971,Tamil Nadu,THANJAVUR,2011,Whole Year ,Banana,3212.0,121277.0,area
185972,Tamil Nadu,THANJAVUR,2011,Whole Year ,Black pepper,11.0,2.0,area
185973,Tamil Nadu,THANJAVUR,2011,Whole Year ,Cashewnut,1864.0,490.0,area
185974,Tamil Nadu,THANJAVUR,2011,Whole Year ,Castor seed,3.0,1.0,area
185975,Tamil Nadu,THANJAVUR,2011,Whole Year ,Coconut ,33742.0,823800000.0,area
185976,Tamil Nadu,THANJAVUR,2011,Whole Year ,Dry chillies,212.0,93.0,area
185977,Tamil Nadu,THANJAVUR,2011,Whole Year ,Dry ginger,6.0,66.0,area
185978,Tamil Nadu,THANJAVUR,2011,Whole Year ,Moong(Green Gram),5775.0,1741.0,area
185979,Tamil Nadu,THANJAVUR,2011,Whole Year ,Onion,60.0,641.0,area
185980,Tamil Nadu,THANJAVUR,2011,Whole Year ,Small millets,1.0,2.0,area
185981,Tamil Nadu,THANJAVUR,2011,Whole Year ,Sugarcane,10665.0,1187515.0,area
185982,Tamil Nadu,THANJAVUR,2011,Whole Year ,Sunflower,13.0,24.0,area
185983,Tamil Nadu,THANJAVUR,2011,Whole Year ,Sweet potato,1.0,20.0,area
185984,Tamil Nadu,THANJAVUR,2011,Whole Year ,Tapioca,174.0,6553.0,area
185985,Tamil Nadu,THANJAVUR,2011,Whole Year ,Turmeric,35.0,192.0,area
185986,Tamil Nadu,THANJAVUR,2011,Whole Year ,Urad,26846.0,20984.0,area
185987,Tamil Nadu,THANJAVUR,2012,Kharif     ,Arhar/Tur,14.0,11.0,area
185989,Tamil Nadu,THANJAVUR,2012,Kharif     ,Cotton(lint),1015.0,3275.0,area
185990,Tamil Nadu,THANJAVUR,2012,Kharif     ,Groundnut,6984.0,21672.0,area
185991,Tamil Nadu,THANJAVUR,2012,Kharif     ,Maize,959.0,3249.0,area
185992,Tamil Nadu,THANJAVUR,2012,Kharif     ,Moong(Green Gram),889.0,382.0,area
185993,Tamil Nadu,THANJAVUR,2012,Kharif     ,Ragi,17.0,35.0,area
185994,Tamil Nadu,THANJAVUR,2012,Kharif     ,Rice,146959.0,431121.0,area
185995,Tamil Nadu,THANJAVUR,2012,Kharif     ,Sunflower,29.0,31.0,area
185996,Tamil Nadu,THANJAVUR,2012,Kharif     ,Urad,16253.0,8939.0,area
185997,Tamil Nadu,THANJAVUR,2012,Whole Year ,Sugarcane,11671.0,1288791.0,area
185998,Tamil Nadu,THANJAVUR,2013,Kharif     ,Bajra,9.0,21.0,area
185999,Tamil Nadu,THANJAVUR,2013,Kharif     ,Groundnut,1112.0,3811.0,area
186000,Tamil Nadu,THANJAVUR,2013,Kharif     ,Maize,650.0,4249.0,area
186001,Tamil Nadu,THANJAVUR,2013,Kharif     ,Onion,23.0,267.0,area
186002,Tamil Nadu,THANJAVUR,2013,Kharif     ,Ragi,8.0,22.0,area
186003,Tamil Nadu,THANJAVUR,2013,Kharif     ,Rice,167289.0,831483.0,area
186004,Tamil Nadu,THANJAVUR,2013,Kharif     ,Sunflower,24.0,43.0,area
186005,Tamil Nadu,THANJAVUR,2013,Kharif     ,Urad,2106.0,2327.0,area
186006,Tamil Nadu,THANJAVUR,2013,Rabi       ,Bajra,1.0,2.0,area
186007,Tamil Nadu,THANJAVUR,2013,Rabi       ,Cotton(lint),1788.0,5912.0,area
186008,Tamil Nadu,THANJAVUR,2013,Rabi       ,Groundnut,3927.0,14901.0,area
186009,Tamil Nadu,THANJAVUR,2013,Rabi       ,Maize,825.0,4127.0,area
186010,Tamil Nadu,THANJAVUR,2013,Rabi       ,Moong(Green Gram),6699.0,5110.0,area
186011,Tamil Nadu,THANJAVUR,2013,Rabi       ,Onion,7.0,59.0,area
186012,Tamil Nadu,THANJAVUR,2013,Rabi       ,Sunflower,7.0,7.0,area
186013,Tamil Nadu,THANJAVUR,2013,Rabi       ,Urad,21366.0,18583.0,area
186014,Tamil Nadu,THANJAVUR,2013,Whole Year ,Arecanut,40.0,18.0,area
186015,Tamil Nadu,THANJAVUR,2013,Whole Year ,Arhar/Tur,20.0,19.0,area
186016,Tamil Nadu,THANJAVUR,2013,Whole Year ,Banana,3176.0,161663.0,area
186017,Tamil Nadu,THANJAVUR,2013,Whole Year ,Black pepper,8.0,1.0,area
186018,Tamil Nadu,THANJAVUR,2013,Whole Year ,Cashewnut,1819.0,422.0,area
186019,Tamil Nadu,THANJAVUR,2013,Whole Year ,Coconut ,35237.0,555700000.0,area
186021,Tamil Nadu,THANJAVUR,2013,Whole Year ,Dry chillies,79.0,22.0,area
186022,Tamil Nadu,THANJAVUR,2013,Whole Year ,Dry ginger,2.0,14.0,area
186023,Tamil Nadu,THANJAVUR,2013,Whole Year ,Sugarcane,8580.0,1012422.0,area
186024,Tamil Nadu,THANJAVUR,2013,Whole Year ,Tapioca,124.0,3710.0,area
186025,Tamil Nadu,THANJAVUR,2013,Whole Year ,Turmeric,13.0,48.0,area
186026,Tamil Nadu,THE NILGIRIS,1997,Kharif     ,Banana,106.0,3268.0,area
186027,Tamil Nadu,THE NILGIRIS,1997,Whole Year ,Banana,220.0,10610.0,area
186028,Tamil Nadu,THE NILGIRIS,1997,Whole Year ,Black pepper,2033.0,390.0,area
186029,Tamil Nadu,THE NILGIRIS,1997,Whole Year ,Cardamom,1245.0,110.0,area
186030,Tamil Nadu,THE NILGIRIS,1997,Whole Year ,Dry chillies,21.0,10.0,area
186031,Tamil Nadu,THE NILGIRIS,1997,Whole Year ,Dry ginger,522.0,16540.0,area
186032,Tamil Nadu,THE NILGIRIS,1997,Whole Year ,Garlic,122.0,670.0,area
186033,Tamil Nadu,THE NILGIRIS,1997,Whole Year ,Potato,3357.0,55410.0,area
186034,Tamil Nadu,THE NILGIRIS,1997,Whole Year ,Pulses total,210.0,50.0,area
186035,Tamil Nadu,THE NILGIRIS,1997,Whole Year ,Ragi,22.0,40.0,area
186036,Tamil Nadu,THE NILGIRIS,1997,Whole Year ,Rice,1716.0,5980.0,area
186037,Tamil Nadu,THE NILGIRIS,1997,Whole Year ,Sugarcane,22.0,24000.0,area
186038,Tamil Nadu,THE NILGIRIS,1997,Whole Year ,Sweet potato,5.0,70.0,area
186039,Tamil Nadu,THE NILGIRIS,1997,Whole Year ,Tapioca,89.0,3340.0,area
186040,Tamil Nadu,THE NILGIRIS,1997,Whole Year ,Total foodgrain,1956.0,6030.0,area
186041,Tamil Nadu,THE NILGIRIS,1997,Whole Year ,Turmeric,7.0,40.0,area
186042,Tamil Nadu,THE NILGIRIS,1998,Kharif     ,Bajra,2.0,3.0,area
186043,Tamil Nadu,THE NILGIRIS,1998,Kharif     ,Dry ginger,555.0,17581.0,area
186044,Tamil Nadu,THE NILGIRIS,1998,Kharif     ,Jowar,3.0,2.0,area
186045,Tamil Nadu,THE NILGIRIS,1998,Kharif     ,Ragi,20.0,33.0,area
186046,Tamil Nadu,THE NILGIRIS,1998,Kharif     ,Rice,2611.0,9192.0,area
186047,Tamil Nadu,THE NILGIRIS,1998,Kharif     ,Small millets,600.0,300.0,area
186048,Tamil Nadu,THE NILGIRIS,1998,Kharif     ,Total foodgrain,2696.0,926.0,area
186049,Tamil Nadu,THE NILGIRIS,1998,Rabi       ,Wheat,430.0,20.0,area
186050,Tamil Nadu,THE NILGIRIS,1998,Whole Year ,Banana,217.0,10604.0,area
186051,Tamil Nadu,THE NILGIRIS,1998,Whole Year ,Black pepper,2100.0,403.0,area
186052,Tamil Nadu,THE NILGIRIS,1998,Whole Year ,Cardamom,1200.0,110.0,area
186053,Tamil Nadu,THE NILGIRIS,1998,Whole Year ,Dry chillies,9.0,6.0,area
186054,Tamil Nadu,THE NILGIRIS,1998,Whole Year ,Garlic,570.0,3130.0,area
186055,Tamil Nadu,THE NILGIRIS,1998,Whole Year ,Potato,1756.0,28986.0,area
186056,Tamil Nadu,THE NILGIRIS,1998,Whole Year ,Sugarcane,104.0,12760.0,area
186057,Tamil Nadu,THE NILGIRIS,1998,Whole Year ,Sweet potato,17.0,298.0,area
186058,Tamil Nadu,THE NILGIRIS,1998,Whole Year ,Tapioca,61.0,2265.0,area
186059,Tamil Nadu,THE NILGIRIS,1998,Whole Year ,Turmeric,28.0,170.0,area
186060,Tamil Nadu,THE NILGIRIS,1999,Kharif     ,Bajra,4.0,6.0,area
186061,Tamil Nadu,THE NILGIRIS,1999,Kharif     ,Cotton(lint),42.0,41.0,area
186062,Tamil Nadu,THE NILGIRIS,1999,Kharif     ,Dry ginger,422.0,11198.0,area
186063,Tamil Nadu,THE NILGIRIS,1999,Kharif     ,Groundnut,6.0,3.0,area
186064,Tamil Nadu,THE NILGIRIS,1999,Kharif     ,Korra,37.0,23.0,area
186065,Tamil Nadu,THE NILGIRIS,1999,Kharif     ,Rice,1830.0,6334.0,area
186066,Tamil Nadu,THE NILGIRIS,1999,Kharif     ,Sunflower,16.0,16.0,area
186067,Tamil Nadu,THE NILGIRIS,1999,Whole Year ,Banana,106.0,3268.0,area
186068,Tamil Nadu,THE NILGIRIS,1999,Whole Year ,Black pepper,185.0,36.0,area
186069,Tamil Nadu,THE NILGIRIS,1999,Whole Year ,Cardamom,77.0,7.0,area
186070,Tamil Nadu,THE NILGIRIS,1999,Whole Year ,Cashewnut,48.0,14.0,area
186071,Tamil Nadu,THE NILGIRIS,1999,Whole Year ,Coriander,28.0,7.0,area
186072,Tamil Nadu,THE NILGIRIS,1999,Whole Year ,Dry chillies,53.0,30.0,area
186073,Tamil Nadu,THE NILGIRIS,1999,Whole Year ,Garlic,226.0,1241.0,area
186074,Tamil Nadu,THE NILGIRIS,1999,Whole Year ,Guar seed,240.0,2501.0,area
186075,Tamil Nadu,THE NILGIRIS,1999,Whole Year ,Potato,2415.0,47729.0,area
186076,Tamil Nadu,THE NILGIRIS,1999,Whole Year ,Sugarcane,240.0,25723.0,area
186077,Tamil Nadu,THE NILGIRIS,1999,Whole Year ,Sweet potato,14.0,170.0,area
186078,Tamil Nadu,THE NILGIRIS,1999,Whole Year ,Tapioca,2482.0,88075.0,area
186079,Tamil Nadu,THE NILGIRIS,1999,Whole Year ,Turmeric,25.0,141.0,area
186080,Tamil Nadu,THE NILGIRIS,2000,Kharif     ,Bajra,4.0,2.0,area
186081,Tamil Nadu,THE NILGIRIS,2000,Kharif     ,Cotton(lint),5.0,5.0,area
186082,Tamil Nadu,THE NILGIRIS,2000,Kharif     ,Dry ginger,26.0,688.0,area
186083,Tamil Nadu,THE NILGIRIS,2000,Kharif     ,Groundnut,26.0,34.0,area
186084,Tamil Nadu,THE NILGIRIS,2000,Kharif     ,Maize,13.0,21.0,area
186085,Tamil Nadu,THE NILGIRIS,2000,Kharif     ,Other Cereals & Millets,57.0,41.0,area
186086,Tamil Nadu,THE NILGIRIS,2000,Kharif     ,Ragi,59.0,68.0,area
186087,Tamil Nadu,THE NILGIRIS,2000,Kharif     ,Rice,2100.0,5552.0,area
186088,Tamil Nadu,THE NILGIRIS,2000,Kharif     ,Sesamum,11.0,2.0,area
186089,Tamil Nadu,THE NILGIRIS,2000,Kharif     ,Sunflower,11.0,11.0,area
186090,Tamil Nadu,THE NILGIRIS,2000,Rabi       ,Wheat,91.0,44.0,area
186091,Tamil Nadu,THE NILGIRIS,2000,Whole Year ,Banana,147.0,4532.0,area
186092,Tamil Nadu,THE NILGIRIS,2000,Whole Year ,Black pepper,637.0,123.0,area
186093,Tamil Nadu,THE NILGIRIS,2000,Whole Year ,Cardamom,65.0,6.0,area
186095,Tamil Nadu,THE NILGIRIS,2000,Whole Year ,Dry chillies,13.0,8.0,area
186096,Tamil Nadu,THE NILGIRIS,2000,Whole Year ,Garlic,175.0,961.0,area
186097,Tamil Nadu,THE NILGIRIS,2000,Whole Year ,Potato,1293.0,26501.0,area
186098,Tamil Nadu,THE NILGIRIS,2000,Whole Year ,Sugarcane,14.0,1500.0,area
186099,Tamil Nadu,THE NILGIRIS,2000,Whole Year ,Sweet potato,2.0,24.0,area
186100,Tamil Nadu,THE NILGIRIS,2000,Whole Year ,Tapioca,91.0,3229.0,area
186101,Tamil Nadu,THE NILGIRIS,2000,Whole Year ,Tobacco,76.0,118.0,area
186102,Tamil Nadu,THE NILGIRIS,2000,Whole Year ,Turmeric,31.0,169.0,area
186103,Tamil Nadu,THE NILGIRIS,2001,Kharif     ,Groundnut,8.0,10.0,area
186104,Tamil Nadu,THE NILGIRIS,2001,Kharif     ,Jowar,1.0,1.0,area
186105,Tamil Nadu,THE NILGIRIS,2001,Kharif     ,Ragi,39.0,60.0,area
186106,Tamil Nadu,THE NILGIRIS,2001,Kharif     ,Rice,2154.0,8440.0,area
186107,Tamil Nadu,THE NILGIRIS,2001,Whole Year ,Sugarcane,7.0,700.0,area
186108,Tamil Nadu,THE NILGIRIS,2002,Kharif     ,Groundnut,9.0,20.0,area
186109,Tamil Nadu,THE NILGIRIS,2002,Kharif     ,Korra,17.0,16.0,area
186110,Tamil Nadu,THE NILGIRIS,2002,Kharif     ,Ragi,31.0,35.0,area
186111,Tamil Nadu,THE NILGIRIS,2002,Kharif     ,Rice,1848.0,6229.0,area
186112,Tamil Nadu,THE NILGIRIS,2002,Kharif     ,Samai,18.0,13.0,area
186113,Tamil Nadu,THE NILGIRIS,2002,Kharif     ,Sesamum,2.0,1.0,area
186114,Tamil Nadu,THE NILGIRIS,2002,Whole Year ,Apple,1.0,0.0,area
186116,Tamil Nadu,THE NILGIRIS,2002,Whole Year ,Banana,519.0,7447.0,area
186117,Tamil Nadu,THE NILGIRIS,2002,Whole Year ,Beans & Mutter(Vegetable),498.0,0.0,area
186118,Tamil Nadu,THE NILGIRIS,2002,Whole Year ,Beet Root,185.0,0.0,area
186119,Tamil Nadu,THE NILGIRIS,2002,Whole Year ,Bitter Gourd,36.0,0.0,area
186120,Tamil Nadu,THE NILGIRIS,2002,Whole Year ,Brinjal,1.0,8.0,area
186121,Tamil Nadu,THE NILGIRIS,2002,Whole Year ,Cabbage,905.0,59879.0,area
186122,Tamil Nadu,THE NILGIRIS,2002,Whole Year ,Carrot,1541.0,0.0,area
186123,Tamil Nadu,THE NILGIRIS,2002,Whole Year ,Cauliflower,12.0,0.0,area
186124,Tamil Nadu,THE NILGIRIS,2002,Whole Year ,Citrus Fruit,8.0,9.0,area
186125,Tamil Nadu,THE NILGIRIS,2002,Whole Year ,Cucumber,3.0,0.0,area
186126,Tamil Nadu,THE NILGIRIS,2002,Whole Year ,Dry chillies,75.0,44.0,area
186127,Tamil Nadu,THE NILGIRIS,2002,Whole Year ,Dry ginger,372.0,5960.0,area
186128,Tamil Nadu,THE NILGIRIS,2002,Whole Year ,Garlic,81.0,448.0,area
186129,Tamil Nadu,THE NILGIRIS,2002,Whole Year ,Jack Fruit,80.0,906.0,area
186130,Tamil Nadu,THE NILGIRIS,2002,Whole Year ,Lab-Lab,1.0,0.0,area
186131,Tamil Nadu,THE NILGIRIS,2002,Whole Year ,Mango,28.0,169.0,area
186132,Tamil Nadu,THE NILGIRIS,2002,Whole Year ,Orange,75.0,116.0,area
186133,Tamil Nadu,THE NILGIRIS,2002,Whole Year ,Other Fresh Fruits,4.0,0.0,area
186134,Tamil Nadu,THE NILGIRIS,2002,Whole Year ,Other Vegetables,104.0,0.0,area
186135,Tamil Nadu,THE NILGIRIS,2002,Whole Year ,Papaya,1.0,0.0,area
186136,Tamil Nadu,THE NILGIRIS,2002,Whole Year ,Peach,2.0,0.0,area
186137,Tamil Nadu,THE NILGIRIS,2002,Whole Year ,Pear,20.0,0.0,area
186138,Tamil Nadu,THE NILGIRIS,2002,Whole Year ,Pineapple,2.0,62.0,area
186139,Tamil Nadu,THE NILGIRIS,2002,Whole Year ,Plums,4.0,0.0,area
186140,Tamil Nadu,THE NILGIRIS,2002,Whole Year ,Pome Fruit,31.0,162.0,area
186141,Tamil Nadu,THE NILGIRIS,2002,Whole Year ,Potato,1457.0,28325.0,area
186142,Tamil Nadu,THE NILGIRIS,2002,Whole Year ,Pump Kin,4.0,0.0,area
186143,Tamil Nadu,THE NILGIRIS,2002,Whole Year ,Redish,116.0,0.0,area
186144,Tamil Nadu,THE NILGIRIS,2002,Whole Year ,Snak Guard,4.0,0.0,area
186145,Tamil Nadu,THE NILGIRIS,2002,Whole Year ,Sugarcane,14.0,1290.0,area
186146,Tamil Nadu,THE NILGIRIS,2002,Whole Year ,Sweet potato,3.0,41.0,area
186147,Tamil Nadu,THE NILGIRIS,2002,Whole Year ,Tapioca,102.0,3222.0,area
186148,Tamil Nadu,THE NILGIRIS,2002,Whole Year ,Tomato,5.0,62.0,area
186149,Tamil Nadu,THE NILGIRIS,2002,Whole Year ,Turmeric,7.0,26.0,area
186150,Tamil Nadu,THE NILGIRIS,2002,Whole Year ,Turnip,61.0,0.0,area
186151,Tamil Nadu,THE NILGIRIS,2002,Whole Year ,Yam,20.0,0.0,area
186152,Tamil Nadu,THE NILGIRIS,2003,Kharif     ,Bajra,2.0,2.0,area
186153,Tamil Nadu,THE NILGIRIS,2003,Kharif     ,Dry ginger,364.0,5160.0,area
186154,Tamil Nadu,THE NILGIRIS,2003,Kharif     ,Groundnut,3.0,4.0,area
186155,Tamil Nadu,THE NILGIRIS,2003,Kharif     ,Jowar,1.0,1.0,area
186156,Tamil Nadu,THE NILGIRIS,2003,Kharif     ,Korra,6.0,6.0,area
186157,Tamil Nadu,THE NILGIRIS,2003,Kharif     ,Other Kharif pulses,1.0,1.0,area
186158,Tamil Nadu,THE NILGIRIS,2003,Kharif     ,Ragi,1.0,1.0,area
186159,Tamil Nadu,THE NILGIRIS,2003,Kharif     ,Rice,1635.0,5414.0,area
186160,Tamil Nadu,THE NILGIRIS,2003,Kharif     ,Sesamum,7.0,2.0,area
186161,Tamil Nadu,THE NILGIRIS,2003,Kharif     ,Small millets,12.0,260.0,area
186162,Tamil Nadu,THE NILGIRIS,2003,Whole Year ,Apple,1.0,0.0,area
186164,Tamil Nadu,THE NILGIRIS,2003,Whole Year ,Banana,314.0,11108.0,area
186165,Tamil Nadu,THE NILGIRIS,2003,Whole Year ,Beans & Mutter(Vegetable),424.0,0.0,area
186166,Tamil Nadu,THE NILGIRIS,2003,Whole Year ,Beet Root,53.0,0.0,area
186167,Tamil Nadu,THE NILGIRIS,2003,Whole Year ,Bitter Gourd,14.0,0.0,area
186168,Tamil Nadu,THE NILGIRIS,2003,Whole Year ,Black pepper,2434.0,470.0,area
186169,Tamil Nadu,THE NILGIRIS,2003,Whole Year ,Cabbage,810.0,54442.0,area
186170,Tamil Nadu,THE NILGIRIS,2003,Whole Year ,Cardamom,1014.0,94.0,area
186171,Tamil Nadu,THE NILGIRIS,2003,Whole Year ,Carrot,1240.0,0.0,area
186172,Tamil Nadu,THE NILGIRIS,2003,Whole Year ,Cauliflower,52.0,0.0,area
186173,Tamil Nadu,THE NILGIRIS,2003,Whole Year ,Citrus Fruit,12.0,13.0,area
186174,Tamil Nadu,THE NILGIRIS,2003,Whole Year ,Coconut ,52.0,0.0,area
186175,Tamil Nadu,THE NILGIRIS,2003,Whole Year ,Coriander,10.0,3.0,area
186176,Tamil Nadu,THE NILGIRIS,2003,Whole Year ,Drum Stick,4.0,0.0,area
186177,Tamil Nadu,THE NILGIRIS,2003,Whole Year ,Dry chillies,11.0,6.0,area
186178,Tamil Nadu,THE NILGIRIS,2003,Whole Year ,Garlic,140.0,775.0,area
186179,Tamil Nadu,THE NILGIRIS,2003,Whole Year ,Jack Fruit,81.0,783.0,area
186180,Tamil Nadu,THE NILGIRIS,2003,Whole Year ,Lab-Lab,1.0,0.0,area
186181,Tamil Nadu,THE NILGIRIS,2003,Whole Year ,Mango,18.0,75.0,area
186182,Tamil Nadu,THE NILGIRIS,2003,Whole Year ,Orange,72.0,142.0,area
186183,Tamil Nadu,THE NILGIRIS,2003,Whole Year ,Other Fresh Fruits,10.0,0.0,area
186184,Tamil Nadu,THE NILGIRIS,2003,Whole Year ,Other Vegetables,182.0,0.0,area
186185,Tamil Nadu,THE NILGIRIS,2003,Whole Year ,Papaya,1.0,0.0,area
186186,Tamil Nadu,THE NILGIRIS,2003,Whole Year ,Peach,2.0,0.0,area
186187,Tamil Nadu,THE NILGIRIS,2003,Whole Year ,Pear,19.0,0.0,area
186188,Tamil Nadu,THE NILGIRIS,2003,Whole Year ,Plums,4.0,0.0,area
186189,Tamil Nadu,THE NILGIRIS,2003,Whole Year ,Pome Fruit,31.0,218.0,area
186190,Tamil Nadu,THE NILGIRIS,2003,Whole Year ,Potato,1720.0,33055.0,area
186191,Tamil Nadu,THE NILGIRIS,2003,Whole Year ,Redish,81.0,0.0,area
186192,Tamil Nadu,THE NILGIRIS,2003,Whole Year ,Sweet potato,10.0,145.0,area
186193,Tamil Nadu,THE NILGIRIS,2003,Whole Year ,Tapioca,70.0,2358.0,area
186194,Tamil Nadu,THE NILGIRIS,2003,Whole Year ,Turmeric,1.0,4.0,area
186195,Tamil Nadu,THE NILGIRIS,2003,Whole Year ,Yam,13.0,0.0,area
186196,Tamil Nadu,THE NILGIRIS,2004,Kharif     ,Dry ginger,562.0,10844.0,area
186198,Tamil Nadu,THE NILGIRIS,2004,Kharif     ,Rice,1443.0,4763.0,area
186199,Tamil Nadu,THE NILGIRIS,2004,Kharif     ,Sesamum,5.0,2.0,area
186200,Tamil Nadu,THE NILGIRIS,2004,Kharif     ,Small millets,4.0,5.0,area
186201,Tamil Nadu,THE NILGIRIS,2004,Whole Year ,Arecanut,207.0,229.0,area
186202,Tamil Nadu,THE NILGIRIS,2004,Whole Year ,Banana,545.0,23150.0,area
186203,Tamil Nadu,THE NILGIRIS,2004,Whole Year ,Cardamom,1034.0,96.0,area
186204,Tamil Nadu,THE NILGIRIS,2004,Whole Year ,Coconut ,60.0,100.0,area
186205,Tamil Nadu,THE NILGIRIS,2004,Whole Year ,Coriander,5.0,2.0,area
186206,Tamil Nadu,THE NILGIRIS,2004,Whole Year ,Dry chillies,11.0,7.0,area
186207,Tamil Nadu,THE NILGIRIS,2004,Whole Year ,Garlic,104.0,576.0,area
186208,Tamil Nadu,THE NILGIRIS,2004,Whole Year ,Onion,1.0,10.0,area
186209,Tamil Nadu,THE NILGIRIS,2004,Whole Year ,Potato,2010.0,38288.0,area
186210,Tamil Nadu,THE NILGIRIS,2004,Whole Year ,Sugarcane,11.0,1211.0,area
186211,Tamil Nadu,THE NILGIRIS,2004,Whole Year ,Sweet potato,6.0,92.0,area
186212,Tamil Nadu,THE NILGIRIS,2004,Whole Year ,Tapioca,68.0,2806.0,area
186213,Tamil Nadu,THE NILGIRIS,2004,Whole Year ,Turmeric,6.0,33.0,area
186214,Tamil Nadu,THE NILGIRIS,2005,Kharif     ,Dry ginger,629.0,12136.0,area
186215,Tamil Nadu,THE NILGIRIS,2005,Kharif     ,Rice,1430.0,4716.0,area
186216,Tamil Nadu,THE NILGIRIS,2005,Kharif     ,Small millets,2.0,3.0,area
186217,Tamil Nadu,THE NILGIRIS,2005,Whole Year ,Arecanut,212.0,136.0,area
186218,Tamil Nadu,THE NILGIRIS,2005,Whole Year ,Banana,612.0,30052.0,area
186219,Tamil Nadu,THE NILGIRIS,2005,Whole Year ,Black pepper,2543.0,491.0,area
186220,Tamil Nadu,THE NILGIRIS,2005,Whole Year ,Cardamom,1054.0,98.0,area
186222,Tamil Nadu,THE NILGIRIS,2005,Whole Year ,Dry chillies,10.0,6.0,area
186223,Tamil Nadu,THE NILGIRIS,2005,Whole Year ,Garlic,78.0,433.0,area
186224,Tamil Nadu,THE NILGIRIS,2005,Whole Year ,Potato,1950.0,43949.0,area
186225,Tamil Nadu,THE NILGIRIS,2005,Whole Year ,Sugarcane,11.0,1152.0,area
186226,Tamil Nadu,THE NILGIRIS,2005,Whole Year ,Sweet potato,1.0,21.0,area
186227,Tamil Nadu,THE NILGIRIS,2005,Whole Year ,Tapioca,58.0,2216.0,area
186228,Tamil Nadu,THE NILGIRIS,2005,Whole Year ,Turmeric,2.0,11.0,area
186229,Tamil Nadu,THE NILGIRIS,2006,Kharif     ,Rice,1249.0,3995.0,area
186230,Tamil Nadu,THE NILGIRIS,2006,Kharif     ,Small millets,2.0,2.0,area
186231,Tamil Nadu,THE NILGIRIS,2006,Whole Year ,Arecanut,431.0,879.0,area
186232,Tamil Nadu,THE NILGIRIS,2006,Whole Year ,Banana,801.0,42921.0,area
186233,Tamil Nadu,THE NILGIRIS,2006,Whole Year ,Black pepper,2526.0,488.0,area
186234,Tamil Nadu,THE NILGIRIS,2006,Whole Year ,Cardamom,616.0,57.0,area
